Flight_Number,Date,Day_of_Week,Source,Destination,Departure_Time,Arrival_Time,Price,Aircraft_Type,Class,Seat_Occupancy_Rate,Delay_Status,Delay_Minutes,Weather_Conditions,Passenger_Rating,Meal_Opted,Booking_Channel,Duration_Minutes
6E5043,2025-05-28,Thursday,Pnq,Maa,02:24:00,04:06:00,8893.13,A321Neo,Economy,77.47,Delayed,10.0,Cloudy,3.0,No,Website,162
6E5554,2025-06-16,Saturday,Del,Maa,16:05:00,18:30:00,4117.64,A320,Economy,74.04,Delayed,140.0,Fog,5.0,No,Website,145
6E4244,2025-04-14,Saturday,Bom,Ccu,23:28:00,02:33:00,7163.25,A320Neo,Economy,96.67,On-Time,0.0,Fog,5.0,No,Airport,185
6E2523,2024-12-02,Sunday,Maa,Goi,07:51:00,08:14:00,8134.62,A320,Economy,95.03,On-Time,0.0,Storm,1.0,No,Airport,83
6E6899,2025-05-24,Friday,Hyd,Bom,15:39:00,16:14:00,4743.43,A320,Economy,82.39,Delayed,76.0,Clear,1.0,No,Website,95
6E9070,2025-03-05,Tuesday,Bom,Hyd,07:40:00,09:43:00,4807.1,A320,Economy,89.95,On-Time,0.0,Storm,3.0,Yes,Travel Agency,123
6E5637,2025-05-20,Wednesday,Del,Cok,13:31:00,16:12:00,6501.59,A321Neo,Economy,85.26,On-Time,0.0,Clear,3.0,No,Travel Agency,221
6E5575,2025-07-02,Monday,Pnq,Goi,05:21:00,07:51:00,7614.93,A320,Premium Economy,98.9,On-Time,0.0,Clear,4.0,Yes,Airport,150
6E6382,2025-03-04,Tuesday,Blr,Del,04:12:00,06:03:00,7454.91,A320Neo,Economy,79.46,On-Time,0.0,Rainy,3.0,Yes,Travel Agency,171
6E9795,2025-01-24,Saturday,Del,Maa,16:00:00,19:24:00,2928.77,A320,Premium Economy,96.02,On-Time,0.0,Clear,5.0,Yes,App,204
6E9503,2025-02-09,Wednesday,Del,Hyd,14:07:00,16:44:00,7244.46,A321Neo,Economy,74.74,On-Time,0.0,Fog,5.0,No,App,157
6E3124,2024-11-03,Sunday,Blr,Ccu,13:33:00,15:04:00,7594.0,A320,Economy,85.9,On-Time,0.0,Cloudy,5.0,Yes,Airport,151
6E2713,2025-06-18,Wednesday,Del,Hyd,12:58:00,14:54:00,9458.85,A320,Economy,94.32,On-Time,0.0,Clear,5.0,No,Travel Agency,176
6E4491,2024-09-08,Monday,Cok,Goi,05:45:00,06:43:00,5242.2,A321Neo,Economy,81.68,Delayed,119.0,Storm,4.0,No,Travel Agency,118
6E7512,2025-04-05,Tuesday,Cok,Ccu,20:18:00,21:55:00,8091.01,A320,Economy,83.67,Cancelled,0.0,Cloudy,4.0,Yes,Travel Agency,97
6E4554,2024-08-06,Friday,Del,Goi,12:10:00,14:02:00,3307.83,A321Neo,Economy,75.28,Delayed,83.0,Clear,5.0,Yes,App,172
6E1565,2024-10-17,Thursday,Pnq,Amd,07:43:00,08:31:00,8344.48,A320,Economy,93.41,On-Time,0.0,Storm,2.0,Yes,Website,108
6E4007,2025-03-07,Saturday,Amd,Del,01:19:00,03:10:00,7414.56,A320Neo,Economy,76.03,On-Time,0.0,Fog,1.0,Yes,Travel Agency,171
6E8474,2025-06-13,Thursday,Maa,Del,08:03:00,11:50:00,8864.56,A321Neo,Economy,97.53,On-Time,0.0,Cloudy,1.0,No,App,227
6E1472,2025-07-04,Thursday,Cok,Hyd,05:48:00,08:23:00,8487.13,A320,Economy,76.38,On-Time,0.0,Fog,5.0,No,App,215
6E5183,2025-02-06,Monday,Maa,Goi,12:12:00,13:36:00,4036.07,A321Neo,Economy,94.97,Cancelled,0.0,Clear,1.0,No,App,84
6E7733,2024-12-23,Sunday,Blr,Hyd,05:14:00,08:42:00,8516.93,A321Neo,Economy,92.36,On-Time,0.0,Cloudy,3.0,No,Airport,208
6E1830,2025-05-26,Sunday,Ccu,Del,15:06:00,18:16:00,7581.14,A320,Economy,79.74,Delayed,93.0,Cloudy,5.0,Yes,Website,190
6E1091,2025-07-21,Wednesday,Pnq,Del,08:47:00,09:49:00,5582.43,A320Neo,Economy,70.9,On-Time,0.0,Fog,1.0,No,Travel Agency,62
6E2365,2024-08-10,Monday,Amd,Del,00:30:00,01:18:00,5644.88,A320Neo,Economy,91.66,On-Time,0.0,Cloudy,1.0,Yes,Airport,108
6E7300,2025-04-17,Sunday,Maa,Cok,17:21:00,19:42:00,6961.42,A320Neo,Economy,93.52,On-Time,0.0,Fog,2.0,Yes,Website,141
6E5379,2024-12-19,Friday,Amd,Ccu,21:21:00,22:17:00,7869.86,A320Neo,Economy,75.39,On-Time,0.0,Cloudy,5.0,No,Travel Agency,116
6E8395,2024-10-02,Tuesday,Ccu,Hyd,04:04:00,05:05:00,3660.88,A321Neo,Economy,94.0,On-Time,0.0,Storm,2.0,Yes,Website,61
6E1728,2025-03-05,Sunday,Bom,Goi,20:30:00,21:45:00,3706.08,A320,Economy,79.57,On-Time,0.0,Storm,2.0,No,Website,75
6E9264,2024-12-21,Friday,Pnq,Ccu,03:32:00,06:50:00,8671.81,A320Neo,Economy,83.51,On-Time,0.0,Rainy,4.0,Yes,Airport,198
6E7813,2025-08-03,Thursday,Cok,Blr,14:39:00,17:44:00,5577.53,A321Neo,Economy,93.34,Delayed,170.0,Fog,4.0,Yes,Website,185
6E5631,2025-05-18,Sunday,Cok,Blr,15:05:00,18:08:00,8789.37,A320,Economy,93.73,On-Time,0.0,Rainy,4.0,Yes,Travel Agency,183
6E2101,2025-06-09,Wednesday,Maa,Amd,20:56:00,22:52:00,5822.82,A320Neo,Economy,88.42,On-Time,0.0,Rainy,2.0,Yes,Airport,176
6E8106,2025-02-02,Monday,Blr,Amd,07:37:00,08:18:00,7547.2,A320,Economy,85.69,Delayed,128.0,Storm,3.0,Yes,Airport,101
6E4975,2024-09-01,Sunday,Cok,Ccu,02:19:00,05:01:00,4312.69,A321Neo,Economy,83.59,On-Time,0.0,Rainy,2.0,No,Travel Agency,222
6E1563,2025-07-21,Friday,Cok,Goi,12:08:00,13:43:00,3584.15,A320,Economy,89.32,On-Time,0.0,Storm,3.0,No,Travel Agency,95
6E6092,2025-02-19,Saturday,Bom,Ccu,19:21:00,22:41:00,7283.78,A321Neo,Economy,90.5,On-Time,0.0,Cloudy,3.0,Yes,Airport,200
6E2447,2025-05-22,Sunday,Hyd,Ccu,07:13:00,10:07:00,3795.33,A321Neo,Economy,95.14,On-Time,0.0,Cloudy,3.0,Yes,Airport,234
6E7086,2025-01-28,Sunday,Hyd,Maa,02:15:00,03:25:00,6212.42,A320,Premium Economy,80.52,On-Time,0.0,Storm,2.0,Yes,Website,70
6E5087,2024-10-07,Sunday,Maa,Hyd,22:08:00,23:21:00,4962.98,A320,Economy,89.53,On-Time,0.0,Rainy,4.0,Yes,Airport,73
6E4616,2025-02-23,Wednesday,Goi,Maa,03:14:00,04:39:00,8349.54,A320Neo,Economy,76.38,Cancelled,0.0,Rainy,2.0,Yes,Website,85
6E2667,2025-02-24,Friday,Maa,Cok,22:21:00,00:17:00,2762.9,A320Neo,Economy,92.96,On-Time,0.0,Clear,1.0,No,Airport,176
6E9008,2025-06-05,Sunday,Cok,Ccu,17:14:00,18:13:00,4494.77,A320Neo,Economy,70.64,On-Time,0.0,Rainy,1.0,Yes,Travel Agency,119
6E1082,2025-06-27,Thursday,Goi,Bom,07:00:00,08:46:00,4445.06,A320,Economy,71.39,On-Time,0.0,Rainy,3.0,Yes,Airport,106
6E6473,2025-07-20,Saturday,Ccu,Pnq,08:23:00,11:08:00,8750.44,A321Neo,Economy,98.97,On-Time,0.0,Cloudy,5.0,No,Airport,225
6E3637,2025-03-20,Monday,Bom,Blr,15:02:00,16:34:00,4877.82,A321Neo,Economy,92.94,On-Time,0.0,Fog,3.0,No,Travel Agency,92
6E7324,2025-05-02,Wednesday,Amd,Bom,22:58:00,23:15:00,8288.72,A321Neo,Economy,80.22,Delayed,126.0,Fog,2.0,No,Travel Agency,77
6E7056,2024-09-27,Monday,Hyd,Goi,20:40:00,23:48:00,6762.95,A320Neo,Economy,71.66,On-Time,0.0,Storm,4.0,No,Travel Agency,188
6E7792,2025-05-21,Sunday,Bom,Ccu,11:06:00,13:27:00,4039.87,A321Neo,Economy,83.18,Delayed,121.0,Cloudy,4.0,Yes,Travel Agency,141
6E8830,2024-08-17,Thursday,Blr,Maa,15:06:00,17:25:00,8513.9,A321Neo,Premium Economy,82.25,On-Time,0.0,Clear,1.0,No,App,139
6E6371,2025-01-19,Wednesday,Bom,Amd,07:03:00,09:33:00,2870.71,A320,Economy,84.56,On-Time,0.0,Fog,3.0,Yes,Airport,150
6E5418,2025-03-29,Monday,Blr,Ccu,01:48:00,02:30:00,8034.08,A320Neo,Economy,86.57,Cancelled,0.0,Clear,2.0,No,Airport,102
6E5680,2024-08-20,Sunday,Amd,Cok,02:34:00,05:11:00,5464.29,A320,Economy,92.43,On-Time,0.0,Storm,5.0,No,Airport,217
6E9970,2025-05-07,Wednesday,Del,Hyd,12:23:00,13:02:00,3989.33,A320,Economy,70.16,On-Time,0.0,Clear,3.0,Yes,Website,99
6E4190,2025-04-05,Thursday,Blr,Pnq,18:02:00,21:14:00,3065.72,A321Neo,Economy,94.8,Delayed,169.0,Clear,3.0,Yes,Airport,192
6E9571,2025-05-15,Tuesday,Maa,Del,12:49:00,14:03:00,7472.99,A320Neo,Economy,82.99,On-Time,0.0,Clear,1.0,No,Travel Agency,134
6E8872,2025-06-15,Monday,Bom,Ccu,10:33:00,11:48:00,6796.79,A320Neo,Economy,77.75,On-Time,0.0,Storm,3.0,No,Airport,75
6E8091,2024-10-13,Thursday,Amd,Bom,04:02:00,05:28:00,4626.3,A320,Economy,99.46,On-Time,0.0,Rainy,5.0,No,App,86
6E9826,2025-02-07,Wednesday,Bom,Maa,09:13:00,11:44:00,8824.98,A320,Economy,97.33,Delayed,146.0,Clear,2.0,No,Airport,151
6E1535,2024-11-18,Monday,Pnq,Hyd,16:43:00,18:44:00,4246.4,A320,Economy,88.67,On-Time,0.0,Clear,1.0,No,Website,121
6E4631,2024-10-04,Tuesday,Maa,Del,07:00:00,10:30:00,9184.88,A320Neo,Economy,76.4,On-Time,0.0,Rainy,1.0,No,Travel Agency,210
6E8447,2025-03-11,Friday,Blr,Bom,20:56:00,23:42:00,4564.56,A320,Economy,95.47,On-Time,0.0,Clear,3.0,No,Airport,226
6E1920,2025-03-22,Tuesday,Cok,Del,06:15:00,07:45:00,9218.55,A320Neo,Economy,94.12,On-Time,0.0,Clear,2.0,Yes,Travel Agency,90
6E9767,2024-09-01,Tuesday,Hyd,Blr,03:54:00,04:18:00,3722.05,A320,Economy,78.13,On-Time,0.0,Rainy,3.0,Yes,Website,84
6E8635,2025-01-05,Wednesday,Blr,Hyd,20:38:00,21:12:00,5328.78,A320,Economy,96.39,On-Time,0.0,Rainy,3.0,No,Travel Agency,94
6E7549,2025-03-07,Sunday,Hyd,Bom,08:32:00,09:48:00,4387.9,A320Neo,Economy,78.73,Delayed,63.0,Cloudy,3.0,Yes,Airport,76
6E7340,2025-06-02,Thursday,Del,Blr,09:32:00,12:30:00,7168.59,A320,Economy,76.13,On-Time,0.0,Storm,1.0,No,Website,238
6E7146,2025-07-14,Friday,Maa,Bom,22:54:00,23:49:00,2913.64,A320Neo,Economy,97.91,On-Time,0.0,Fog,2.0,Yes,Airport,115
6E5252,2024-12-26,Sunday,Ccu,Blr,07:29:00,08:21:00,3360.59,A321Neo,Economy,91.76,Delayed,85.0,Clear,3.0,Yes,Website,112
6E3527,2025-03-01,Monday,Maa,Bom,09:53:00,10:17:00,3226.45,A321Neo,Economy,77.24,Delayed,167.0,Cloudy,4.0,No,Airport,84
6E8087,2024-10-03,Sunday,Pnq,Ccu,23:21:00,02:45:00,3682.81,A320,Economy,99.0,On-Time,0.0,Fog,4.0,No,App,204
6E2124,2024-09-26,Sunday,Amd,Pnq,23:49:00,02:54:00,7184.91,A320,Economy,80.26,On-Time,0.0,Clear,4.0,Yes,Airport,185
6E3706,2024-10-04,Wednesday,Amd,Maa,15:57:00,18:18:00,7802.21,A320,Economy,85.18,Cancelled,0.0,Fog,3.0,No,Airport,201
6E2225,2025-04-23,Wednesday,Blr,Hyd,22:25:00,01:21:00,5517.9,A320,Economy,88.77,On-Time,0.0,Clear,1.0,Yes,Travel Agency,236
6E8316,2024-09-12,Wednesday,Del,Blr,14:23:00,17:30:00,2894.05,A320,Economy,99.92,On-Time,0.0,Cloudy,3.0,Yes,App,187
6E5529,2024-09-01,Sunday,Amd,Blr,19:25:00,20:08:00,7946.35,A320Neo,Economy,71.57,Delayed,128.0,Fog,2.0,Yes,App,103
6E2970,2025-08-02,Sunday,Del,Ccu,13:25:00,15:54:00,9082.03,A320Neo,Economy,78.68,On-Time,0.0,Cloudy,5.0,No,App,149
6E6421,2025-05-15,Wednesday,Cok,Goi,21:16:00,00:38:00,9311.0,A320Neo,Economy,84.91,Delayed,151.0,Rainy,5.0,No,Travel Agency,202
6E2392,2024-09-11,Monday,Del,Bom,07:29:00,09:38:00,2616.62,A320Neo,Economy,80.41,Delayed,29.0,Storm,1.0,Yes,Airport,129
6E8271,2024-10-25,Saturday,Blr,Cok,14:57:00,17:11:00,6561.05,A320Neo,Economy,78.32,On-Time,0.0,Fog,4.0,No,Travel Agency,194
6E7923,2025-01-17,Tuesday,Del,Blr,04:07:00,06:34:00,5050.11,A321Neo,Economy,98.95,Delayed,143.0,Cloudy,2.0,Yes,Website,147
6E1298,2024-08-24,Monday,Cok,Maa,01:15:00,02:10:00,8291.64,A320Neo,Economy,82.01,Delayed,117.0,Rainy,1.0,No,Airport,115
6E4515,2024-09-24,Friday,Blr,Cok,02:41:00,04:00:00,4949.34,A320,Economy,93.19,Delayed,62.0,Cloudy,5.0,No,Website,139
6E8616,2025-06-19,Wednesday,Hyd,Ccu,06:48:00,08:09:00,5487.84,A320Neo,Economy,87.21,Delayed,178.0,Cloudy,1.0,Yes,Travel Agency,141
6E3369,2025-05-10,Thursday,Cok,Pnq,01:55:00,02:01:00,6996.24,A321Neo,Economy,95.56,On-Time,0.0,Cloudy,3.0,No,App,66
6E4754,2025-03-25,Saturday,Bom,Hyd,11:28:00,14:12:00,4179.37,A320Neo,Economy,90.78,On-Time,0.0,Cloudy,5.0,No,Airport,224
6E4135,2024-11-30,Sunday,Goi,Cok,22:55:00,01:03:00,6105.49,A320,Economy,81.27,On-Time,0.0,Fog,2.0,No,Website,188
6E7041,2024-12-11,Sunday,Goi,Maa,03:55:00,04:49:00,8661.01,A321Neo,Economy,83.65,On-Time,0.0,Fog,2.0,No,Website,114
6E5721,2024-10-15,Thursday,Del,Cok,17:44:00,18:43:00,8777.65,A320Neo,Economy,78.83,Delayed,177.0,Cloudy,5.0,Yes,Travel Agency,119
6E4632,2025-05-10,Wednesday,Cok,Amd,12:17:00,13:38:00,9191.53,A321Neo,Economy,98.72,Cancelled,0.0,Clear,4.0,No,Airport,81
6E6366,2025-07-27,Monday,Hyd,Blr,10:19:00,13:34:00,7421.27,A320,Economy,95.45,On-Time,0.0,Cloudy,4.0,Yes,Website,195
6E3474,2025-05-13,Friday,Cok,Del,23:22:00,02:02:00,5031.6,A320Neo,Economy,80.83,Delayed,138.0,Clear,5.0,Yes,Airport,220
6E8551,2025-05-31,Friday,Hyd,Blr,05:21:00,08:00:00,6920.43,A321Neo,Economy,74.39,Delayed,54.0,Rainy,3.0,Yes,Airport,219
6E6387,2025-06-28,Saturday,Bom,Pnq,01:01:00,04:08:00,5310.55,A320Neo,Economy,74.52,On-Time,0.0,Rainy,2.0,No,Website,187
6E3917,2025-04-01,Thursday,Amd,Del,07:36:00,09:30:00,3612.5,A320,Economy,78.42,Delayed,87.0,Cloudy,4.0,No,Airport,174
6E5633,2025-04-05,Monday,Amd,Hyd,10:52:00,12:40:00,9470.09,A320Neo,Economy,87.98,Delayed,114.0,Rainy,2.0,Yes,Airport,168
6E8863,2025-05-20,Wednesday,Blr,Ccu,12:46:00,13:53:00,7879.91,A320Neo,Economy,73.86,On-Time,0.0,Rainy,2.0,No,Airport,67
6E3889,2025-02-16,Wednesday,Amd,Hyd,05:04:00,07:17:00,3544.91,A320Neo,Economy,81.91,Delayed,78.0,Clear,4.0,No,Airport,133
6E5353,2025-06-05,Wednesday,Hyd,Cok,19:43:00,22:41:00,6438.5,A320,Economy,71.29,Delayed,59.0,Fog,5.0,No,Travel Agency,238
6E6841,2025-02-21,Friday,Cok,Amd,10:41:00,13:48:00,7223.61,A320Neo,Economy,97.1,On-Time,0.0,Fog,3.0,Yes,Website,187
6E7062,2025-03-29,Friday,Del,Maa,09:37:00,12:07:00,4715.91,A320Neo,Economy,92.92,On-Time,0.0,Storm,4.0,Yes,App,210
6E2374,2024-09-18,Wednesday,Cok,Amd,20:28:00,21:33:00,9271.76,A320Neo,Economy,70.14,On-Time,0.0,Clear,1.0,No,Airport,65
6E4705,2024-10-16,Tuesday,Del,Pnq,07:45:00,09:17:00,7655.94,A320,Economy,94.95,On-Time,0.0,Clear,1.0,No,Airport,152
6E2542,2025-03-22,Friday,Pnq,Bom,11:34:00,13:00:00,6312.59,A321Neo,Economy,99.85,On-Time,0.0,Storm,4.0,Yes,Website,146
6E6222,2024-10-10,Tuesday,Bom,Amd,02:36:00,04:37:00,6278.72,A320Neo,Economy,84.35,On-Time,0.0,Fog,3.0,No,Website,121
6E6069,2025-03-07,Saturday,Blr,Hyd,01:25:00,04:06:00,7787.04,A320Neo,Economy,91.73,On-Time,0.0,Rainy,4.0,Yes,Travel Agency,221
6E5259,2025-03-17,Friday,Hyd,Pnq,22:48:00,01:16:00,5490.77,A321Neo,Economy,74.74,On-Time,0.0,Rainy,2.0,Yes,App,208
6E7969,2024-12-16,Thursday,Maa,Del,13:25:00,16:41:00,8860.31,A320Neo,Premium Economy,81.22,On-Time,0.0,Fog,1.0,Yes,Travel Agency,196
6E3861,2025-04-11,Tuesday,Amd,Pnq,04:11:00,05:17:00,3539.11,A321Neo,Economy,75.18,On-Time,0.0,Storm,4.0,No,Website,66
6E4440,2024-11-30,Sunday,Hyd,Goi,13:52:00,14:53:00,4749.15,A320Neo,Economy,84.69,On-Time,0.0,Rainy,3.0,No,Travel Agency,61
6E2614,2024-12-21,Tuesday,Del,Blr,04:13:00,05:54:00,9462.59,A320,Premium Economy,85.84,On-Time,0.0,Clear,4.0,No,Website,101
6E7537,2024-11-01,Tuesday,Blr,Ccu,08:05:00,11:31:00,5610.08,A320Neo,Economy,90.82,On-Time,0.0,Cloudy,2.0,No,Airport,206
6E5837,2025-01-04,Friday,Hyd,Pnq,04:33:00,07:49:00,5668.98,A320,Economy,98.58,On-Time,0.0,Cloudy,3.0,No,Website,196
6E3849,2025-06-01,Thursday,Amd,Hyd,11:49:00,13:30:00,5922.13,A320Neo,Economy,92.3,On-Time,0.0,Rainy,4.0,No,Airport,161
6E7664,2025-07-25,Monday,Cok,Blr,19:34:00,22:11:00,8586.17,A320Neo,Economy,87.62,Cancelled,0.0,Clear,1.0,No,Website,217
6E1951,2024-11-13,Tuesday,Ccu,Del,17:53:00,20:19:00,6068.2,A321Neo,Economy,78.13,On-Time,0.0,Rainy,1.0,Yes,Airport,206
6E8348,2025-04-24,Saturday,Bom,Pnq,04:41:00,05:53:00,6852.22,A320Neo,Economy,72.5,On-Time,0.0,Clear,3.0,Yes,Website,72
6E1915,2025-01-09,Tuesday,Hyd,Del,15:55:00,16:17:00,6538.84,A320Neo,Economy,92.04,On-Time,0.0,Fog,4.0,Yes,Travel Agency,82
6E9463,2024-09-22,Thursday,Amd,Blr,22:11:00,00:41:00,4433.23,A321Neo,Economy,83.9,Delayed,128.0,Storm,3.0,Yes,Airport,150
6E5359,2024-12-14,Friday,Bom,Del,17:38:00,19:49:00,4259.49,A320Neo,Economy,74.75,On-Time,0.0,Fog,2.0,Yes,App,131
6E8344,2024-11-28,Friday,Cok,Blr,22:19:00,00:18:00,7808.69,A320Neo,Economy,70.76,On-Time,0.0,Clear,5.0,Yes,App,179
6E1126,2024-09-13,Thursday,Blr,Cok,09:55:00,10:26:00,4586.42,A321Neo,Economy,75.83,Delayed,137.0,Rainy,2.0,No,Airport,91
6E4304,2024-08-30,Saturday,Maa,Hyd,05:28:00,06:11:00,7464.09,A320Neo,Economy,98.56,On-Time,0.0,Cloudy,5.0,Yes,App,103
6E1303,2024-09-20,Wednesday,Ccu,Goi,16:36:00,17:44:00,3627.0,A320Neo,Economy,89.09,On-Time,0.0,Rainy,3.0,Yes,Website,68
6E3892,2025-05-25,Thursday,Pnq,Hyd,21:56:00,22:07:00,4578.79,A320Neo,Economy,83.52,On-Time,0.0,Clear,5.0,Yes,Airport,71
6E8203,2025-03-28,Tuesday,Goi,Ccu,18:30:00,20:11:00,7329.54,A320Neo,Economy,79.48,On-Time,0.0,Rainy,1.0,No,Website,161
6E8774,2024-10-24,Monday,Blr,Ccu,18:14:00,20:49:00,7320.3,A320Neo,Economy,85.08,On-Time,0.0,Rainy,3.0,No,Website,155
6E7852,2025-01-17,Wednesday,Blr,Bom,07:16:00,10:47:00,5051.01,A321Neo,Premium Economy,75.04,On-Time,0.0,Cloudy,2.0,No,Airport,211
6E1172,2024-11-10,Friday,Ccu,Amd,12:46:00,15:12:00,5890.44,A320Neo,Economy,83.62,Delayed,138.0,Rainy,3.0,No,Website,206
6E7043,2025-07-30,Sunday,Bom,Pnq,22:37:00,00:24:00,3049.1,A320,Economy,94.01,Delayed,151.0,Rainy,5.0,No,Travel Agency,167
6E7150,2025-05-06,Wednesday,Ccu,Hyd,10:13:00,12:26:00,5283.67,A321Neo,Economy,88.84,Delayed,44.0,Clear,2.0,No,App,133
6E5848,2024-11-10,Thursday,Pnq,Amd,02:33:00,04:41:00,4340.16,A320,Economy,75.37,On-Time,0.0,Fog,1.0,Yes,Travel Agency,128
6E3802,2025-01-20,Sunday,Del,Blr,14:46:00,17:05:00,3068.55,A320,Economy,88.35,Cancelled,0.0,Storm,2.0,No,Travel Agency,199
6E6521,2025-08-01,Wednesday,Cok,Goi,04:10:00,06:04:00,8958.57,A320,Economy,78.68,On-Time,0.0,Cloudy,4.0,Yes,Website,174
6E1859,2024-08-27,Tuesday,Goi,Del,14:50:00,15:54:00,3790.54,A320Neo,Economy,88.26,On-Time,0.0,Clear,5.0,Yes,App,64
6E3590,2025-01-02,Wednesday,Bom,Cok,22:42:00,01:49:00,3174.22,A320,Economy,80.72,On-Time,0.0,Rainy,2.0,No,Airport,187
6E8892,2025-03-27,Tuesday,Blr,Goi,10:42:00,12:53:00,5590.83,A320,Economy,84.13,On-Time,0.0,Rainy,1.0,Yes,Travel Agency,131
6E7774,2024-09-22,Tuesday,Hyd,Blr,23:19:00,02:04:00,3106.01,A321Neo,Economy,93.02,Delayed,110.0,Cloudy,5.0,No,App,225
6E9563,2024-10-05,Wednesday,Maa,Cok,16:15:00,17:29:00,5211.76,A320Neo,Economy,77.55,On-Time,0.0,Storm,3.0,No,Travel Agency,74
6E8988,2024-11-26,Saturday,Bom,Cok,12:50:00,14:36:00,5641.81,A320,Premium Economy,74.27,On-Time,0.0,Clear,3.0,Yes,Travel Agency,166
6E1105,2024-10-15,Friday,Del,Goi,06:46:00,07:31:00,9002.49,A320,Economy,97.14,On-Time,0.0,Clear,1.0,No,Airport,105
6E7099,2025-02-22,Sunday,Hyd,Pnq,03:43:00,05:19:00,4646.89,A320,Premium Economy,94.07,On-Time,0.0,Cloudy,4.0,No,Airport,156
6E4067,2024-10-09,Monday,Maa,Del,23:51:00,00:25:00,8498.84,A320,Economy,70.9,On-Time,0.0,Fog,5.0,No,Website,94
6E7950,2025-03-11,Friday,Blr,Pnq,01:26:00,02:32:00,4622.79,A320Neo,Economy,88.13,On-Time,0.0,Fog,5.0,No,Website,66
6E9280,2025-05-26,Friday,Goi,Bom,18:56:00,21:48:00,8626.0,A321Neo,Economy,94.15,Delayed,41.0,Clear,2.0,Yes,Airport,232
6E6455,2024-10-21,Monday,Amd,Cok,03:48:00,04:51:00,5484.3,A320,Economy,83.87,On-Time,0.0,Fog,2.0,No,Airport,63
6E4415,2025-06-08,Wednesday,Bom,Goi,12:24:00,14:17:00,6521.8,A321Neo,Economy,71.34,On-Time,0.0,Storm,2.0,No,Travel Agency,173
6E8306,2024-08-24,Monday,Pnq,Hyd,23:30:00,01:41:00,3541.97,A320,Economy,72.44,On-Time,0.0,Storm,3.0,Yes,Website,131
6E4513,2024-10-13,Sunday,Ccu,Del,01:29:00,04:31:00,8665.2,A321Neo,Economy,88.47,On-Time,0.0,Clear,4.0,Yes,Website,182
6E6473,2025-08-02,Saturday,Amd,Bom,02:00:00,05:03:00,4366.55,A320,Economy,90.72,On-Time,0.0,Cloudy,4.0,Yes,App,183
6E3562,2024-08-19,Thursday,Blr,Cok,08:53:00,10:23:00,7639.1,A320Neo,Economy,95.42,On-Time,0.0,Cloudy,4.0,No,Airport,150
6E4488,2025-01-31,Sunday,Cok,Goi,20:36:00,21:44:00,9012.89,A320,Economy,72.72,On-Time,0.0,Rainy,1.0,Yes,Travel Agency,68
6E2763,2024-12-25,Wednesday,Goi,Pnq,21:11:00,00:34:00,7290.78,A321Neo,Economy,99.2,Cancelled,0.0,Cloudy,3.0,Yes,App,203
6E1349,2024-11-27,Tuesday,Bom,Maa,09:33:00,10:18:00,9057.63,A320,Economy,80.37,On-Time,0.0,Rainy,3.0,Unknown,Website,105
6E5286,2025-06-05,Monday,Blr,Ccu,05:27:00,07:52:00,9396.43,A321Neo,Economy,91.94,Delayed,45.0,Cloudy,3.0,Yes,Travel Agency,145
6E5917,2024-09-02,Sunday,Goi,Ccu,12:36:00,13:06:00,8875.45,A320Neo,Economy,78.67,On-Time,0.0,Storm,3.0,No,App,90
6E2705,2024-08-30,Thursday,Maa,Cok,06:24:00,09:29:00,5653.66,A321Neo,Economy,80.84,On-Time,0.0,Cloudy,4.0,No,Travel Agency,185
6E5589,2025-07-05,Wednesday,Goi,Amd,17:37:00,19:07:00,7685.42,A320Neo,Premium Economy,95.07,On-Time,0.0,Rainy,3.0,No,Website,150
6E9746,2025-03-20,Monday,Maa,Del,08:48:00,10:39:00,4317.72,A321Neo,Economy,95.68,On-Time,0.0,Rainy,3.0,No,App,171
6E8812,2024-11-27,Saturday,Amd,Maa,08:33:00,09:01:00,9216.7,A321Neo,Premium Economy,76.01,On-Time,0.0,Storm,1.0,Yes,App,88
6E1353,2025-07-22,Friday,Ccu,Del,18:19:00,20:35:00,4950.96,A320Neo,Economy,99.26,On-Time,0.0,Clear,4.0,No,Airport,136
6E8374,2025-07-29,Friday,Pnq,Goi,11:40:00,13:10:00,8245.73,A321Neo,Economy,76.82,On-Time,0.0,Fog,2.0,Yes,Website,150
6E3416,2024-09-22,Wednesday,Blr,Amd,11:26:00,12:49:00,5074.6,A320,Economy,84.79,On-Time,0.0,Rainy,4.0,No,Airport,83
6E2428,2025-07-14,Thursday,Maa,Amd,18:45:00,21:40:00,8384.84,A320Neo,Economy,77.98,On-Time,0.0,Rainy,1.0,Yes,Travel Agency,235
6E8837,2024-10-22,Thursday,Blr,Pnq,21:53:00,23:37:00,8214.1,A321Neo,Economy,79.0,On-Time,0.0,Storm,4.0,No,Airport,164
6E9326,2025-06-28,Saturday,Del,Pnq,02:15:00,03:19:00,7960.55,A320Neo,Economy,94.16,Cancelled,0.0,Storm,4.0,Yes,Website,64
6E5684,2025-02-02,Saturday,Cok,Pnq,07:02:00,08:32:00,4825.8,A321Neo,Economy,74.51,On-Time,0.0,Cloudy,4.0,No,Website,90
6E5643,2025-07-13,Saturday,Del,Pnq,04:52:00,06:53:00,5469.64,A320Neo,Economy,84.19,Delayed,57.0,Rainy,4.0,No,Airport,121
